Number,Short Description,Process,System,Assignment Group,Assigned To,State,Priority,Urgency,Impact,Day,Created,Actual Start,Actual End,Closed
ERR-2025-04375,Mandate reference missing from SEPA Direct Debit submission,SEPA Payment,Stargate,DC,Punisher,Closed,Medium,Medium,Medium,Monday,2025-07-21T11:41:16.000000,2025-07-21T13:01:16.000000,2025-07-21T23:36:24.723250,2025-07-21T23:52:24.723250
ERR-2025-04376,Process X item closed without resolution - payment lost in queue,Proces X,SOLEMOS,DC,Batman,Closed,Low,Low,Low,Thursday,2025-07-17T16:53:07.000000,2025-07-17T18:11:07.000000,2025-07-19T10:11:34.521781,2025-07-19T11:32:34.521781
ERR-2025-04377,Domestic payment submitted twice - duplicate detected post-settlement,Domestic Payment,STP CAT,DC,Aquaman,Closed,Medium,Medium,Medium,Wednesday,2025-07-02T13:21:53.000000,2025-07-02T14:13:53.000000,2025-07-03T05:44:14.073003,2025-07-03T06:16:14.073003
ERR-2025-04378,SEPA payment amount keyed incorrectly - underpayment to supplier,SEPA Payment,STP CAT,DC,Punisher,Closed,High,High,Low,Tuesday,2025-07-29T14:39:47.000000,2025-07-29T15:12:47.000000,2025-07-29T19:57:23.982439,2025-07-29T20:43:23.982439
ERR-2025-04379,Wrong currency applied to domestic GBP payment,Domestic Payment,STP CAT,DC,Dr. X,Closed,Medium,Medium,Medium,Wednesday,2025-07-23T20:51:20.000000,2025-07-23T21:12:20.000000,2025-07-24T20:52:39.366780,2025-07-24T21:44:39.366780
ERR-2025-04380,Wrong fee applied to basic payment transaction,Basic Payment,STP CAT,DC,Punisher,Closed,Medium,Medium,Medium,Wednesday,2025-07-02T16:13:01.000000,2025-07-02T17:01:01.000000,2025-07-03T01:16:17.531342,2025-07-03T01:46:17.531342
ERR-2025-04381,Wrong payment date configured - standing order triggered early,Domestic Payment,STP CAT,DC,Batman,Closed,Critical,High,High,Thursday,2025-07-31T15:49:09.000000,2025-07-31T16:40:09.000000,2025-07-31T18:55:01.895683,2025-07-31T19:11:01.895683
ERR-2025-04382,Incorrect currency conversion applied to basic payment,Basic Payment,STP CAT,DC,Dr. X,In Progress,Medium,Low,Medium,Wednesday,2025-07-30T01:58:59.000000,2025-07-30T02:27:59.000000,,
ERR-2025-04383,Operator amended wrong field in Process X - further error introduced,Proces X,SOLEMOS,DC,Dr. X,Closed,Low,Low,Low,Monday,2025-07-28T10:21:30.000000,2025-07-28T11:04:30.000000,2025-07-29T23:49:21.387289,2025-07-30T01:00:21.387289
ERR-2025-04384,Incorrect currency conversion applied to basic payment,Basic Payment,STP CAT,DC,Batman,On Hold,High,High,Medium,Saturday,2025-07-12T12:49:22.000000,,,
ERR-2025-04385,Payment limit exceeded due to manual override without approval,Domestic Payment,STP CAT,DC,Dr. X,Closed,Medium,Low,Medium,Wednesday,2025-07-23T10:32:00.000000,2025-07-23T10:43:00.000000,2025-07-23T18:35:27.750937,2025-07-23T19:07:27.750937
ERR-2025-04386,Wrong IBAN updated during manual correction in Process X,Proces X,SOLEMOS,DC,Batman,Closed,Medium,Medium,Low,Monday,2025-07-07T09:49:06.000000,2025-07-07T11:16:06.000000,2025-07-07T22:44:37.653028,2025-07-07T23:34:37.653028
ERR-2025-04387,Wrong payment date configured - standing order triggered early,Domestic Payment,STP CAT,DC,Dr. X,Closed,Low,Low,Low,Thursday,2025-07-17T19:38:14.000000,2025-07-17T20:31:14.000000,2025-07-19T19:19:10.939628,2025-07-19T20:43:10.939628
ERR-2025-04388,Incorrect payee reference causing failure to match invoice,Domestic Payment,STP CAT,DC,Punisher,In Progress,Critical,High,High,Thursday,2025-07-24T14:30:21.000000,2025-07-24T14:50:21.000000,,
ERR-2025-04389,Incorrect end-to-end reference causing reconciliation failure,SEPA Payment,Stargate,DC,Batman,Closed,Medium,Medium,Medium,Thursday,2025-07-24T23:05:08.000000,2025-07-24T23:33:08.000000,2025-07-25T10:48:38.851562,2025-07-25T11:10:38.851562
ERR-2025-04390,Wrong account debited for basic payment instruction,Basic Payment,STP CAT,DC,Punisher,Closed,High,High,High,Monday,2025-07-07T17:51:08.000000,2025-07-07T18:45:08.000000,2025-07-07T21:58:25.235566,2025-07-07T22:52:25.235566
ERR-2025-04391,Mandate reference missing from SEPA Direct Debit submission,SEPA Payment,Stargate,DC,Batman,Closed,Critical,Medium,High,Friday,2025-07-11T15:37:13.000000,2025-07-11T16:32:13.000000,2025-07-11T17:50:33.863882,2025-07-11T19:06:33.863882
ERR-2025-04392,Payment sent without required second authorisation,Domestic Payment,STP CAT,DC,Aquaman,Closed,High,High,High,Thursday,2025-07-24T14:36:51.000000,2025-07-24T14:57:51.000000,2025-07-24T19:58:31.117650,2025-07-24T21:28:31.117650
ERR-2025-04393,Wrong creditor name in SEPA file causing beneficiary mismatch,SEPA Payment,Stargate,DC,Aquaman,Closed,High,Medium,High,Tuesday,2025-07-01T03:54:44.000000,2025-07-01T04:39:44.000000,2025-07-01T09:09:39.730926,2025-07-01T10:26:39.730926
ERR-2025-04394,Domestic transfer sent to dormant account - return not monitored,Domestic Payment,STP CAT,DC,Punisher,Closed,Medium,Low,Low,Tuesday,2025-07-01T21:24:59.000000,2025-07-01T22:48:59.000000,2025-07-02T13:37:58.670267,2025-07-02T14:15:58.670267
ERR-2025-04395,Missing payment reference - correspondent bank unable to apply funds,International Transfer,Stargate,DC,Punisher,Closed,Low,Low,Low,Sunday,2025-07-06T15:45:36.000000,2025-07-06T16:53:36.000000,2025-07-08T05:08:54.756405,2025-07-08T06:25:54.756405
ERR-2025-04396,Standing order set up with wrong payment amount,Domestic Payment,STP CAT,DC,Dr. X,Closed,Medium,Low,Medium,Tuesday,2025-07-15T17:06:13.000000,2025-07-15T17:46:13.000000,2025-07-16T03:26:28.471447,2025-07-16T04:51:28.471447
ERR-2025-04397,Wrong fee applied to basic payment transaction,Basic Payment,STP CAT,DC,Batman,Closed,Critical,High,High,Monday,2025-07-14T19:09:44.000000,2025-07-14T19:33:44.000000,2025-07-14T22:00:21.835739,2025-07-14T23:08:21.835739
ERR-2025-04398,Incorrect amount corrected to wrong value during manual review,Proces X,SOLEMOS,DC,Punisher,Closed,Medium,Medium,Medium,Monday,2025-07-28T08:53:41.000000,2025-07-28T09:09:41.000000,2025-07-28T16:04:41.891445,2025-07-28T17:16:41.891445
ERR-2025-04399,Incorrect end-to-end reference causing reconciliation failure,SEPA Payment,Stargate,DC,Punisher,Closed,Critical,High,High,Monday,2025-07-14T07:55:03.000000,2025-07-14T08:45:03.000000,2025-07-14T10:11:52.719373,2025-07-14T10:36:52.719373
ERR-2025-04400,Wrong sort code entered - domestic payment routed to wrong bank,Domestic Payment,STP CAT,DC,Punisher,Closed,Critical,High,High,Wednesday,2025-07-02T09:39:35.000000,2025-07-02T10:04:35.000000,2025-07-02T12:50:01.184888,2025-07-02T13:23:01.184888
ERR-2025-04401,Domestic payment submitted twice - duplicate detected post-settlement,Domestic Payment,STP CAT,DC,Aquaman,Closed,High,High,High,Wednesday,2025-07-16T09:40:00.000000,2025-07-16T10:50:00.000000,2025-07-16T14:46:52.197464,2025-07-16T15:23:52.197464
ERR-2025-04402,Process X SLA breached - payment delayed beyond agreed window,Proces X,SOLEMOS,DC,Punisher,Closed,Medium,Medium,Low,Thursday,2025-07-03T22:31:06.000000,2025-07-03T23:45:06.000000,2025-07-04T13:20:14.624177,2025-07-04T14:38:14.624177
ERR-2025-04403,Wrong currency applied to domestic GBP payment,Domestic Payment,STP CAT,DC,Punisher,Closed,Medium,Low,Medium,Thursday,2025-07-03T17:59:51.000000,2025-07-03T19:05:51.000000,2025-07-04T06:45:46.946366,2025-07-04T07:34:46.946366
ERR-2025-04404,Payment instruction processed without customer authorisation,Basic Payment,STP CAT,DC,Dr. X,Closed,High,High,High,Thursday,2025-07-31T08:24:52.000000,2025-07-31T09:27:52.000000,2025-07-31T14:47:53.454960,2025-07-31T15:52:53.454960
ERR-2025-04405,Transaction limit breach not flagged during processing,Basic Payment,STP CAT,DC,Aquaman,Closed,Critical,High,Medium,Wednesday,2025-07-02T11:08:55.000000,2025-07-02T11:36:55.000000,2025-07-02T13:19:03.350964,2025-07-02T13:38:03.350964
ERR-2025-04406,Wrong IBAN updated during manual correction in Process X,Proces X,SOLEMOS,DC,Dr. X,Closed,High,Medium,High,Friday,2025-07-18T02:41:33.000000,2025-07-18T03:21:33.000000,2025-07-18T09:18:39.971195,2025-07-18T09:41:39.971195
ERR-2025-04407,Duplicate payment entry not caught before submission,Basic Payment,STP CAT,DC,Aquaman,Closed,High,Medium,Medium,Tuesday,2025-07-22T18:20:34.000000,2025-07-22T19:44:34.000000,2025-07-22T23:11:29.246745,2025-07-22T23:43:29.246745
ERR-2025-04408,Mandate reference missing from SEPA Direct Debit submission,SEPA Payment,Stargate,DC,Punisher,Closed,Critical,Medium,High,Thursday,2025-07-10T22:08:44.000000,2025-07-10T23:13:44.000000,2025-07-11T01:21:59.559133,2025-07-11T01:59:59.559133
ERR-2025-04409,Payment posted to wrong GL account - reconciliation discrepancy,Basic Payment,STP CAT,DC,Batman,Closed,Medium,Medium,Medium,Wednesday,2025-07-23T09:20:42.000000,2025-07-23T10:46:42.000000,2025-07-23T23:30:23.647663,2025-07-23T23:46:23.647663
ERR-2025-04410,Wrong payment date configured - standing order triggered early,Domestic Payment,STP CAT,DC,Batman,Closed,Medium,Medium,Low,Tuesday,2025-07-22T14:18:57.000000,2025-07-22T15:15:57.000000,2025-07-23T13:52:52.432164,2025-07-23T14:22:52.432164
ERR-2025-04411,Wrong sort code entered - domestic payment routed to wrong bank,Domestic Payment,STP CAT,DC,Batman,Closed,High,High,Medium,Tuesday,2025-07-22T17:45:57.000000,2025-07-22T19:03:57.000000,2025-07-23T00:10:12.126190,2025-07-23T01:12:12.126190
ERR-2025-04412,Payment not reversed after customer dispute was resolved,Basic Payment,STP CAT,DC,Aquaman,Closed,Low,Low,Low,Saturday,2025-07-19T14:38:07.000000,2025-07-19T14:49:07.000000,2025-07-21T13:47:39.082220,2025-07-21T14:07:39.082220
ERR-2025-04413,Wrong payment date configured - standing order triggered early,Domestic Payment,STP CAT,DC,Punisher,Closed,High,High,High,Monday,2025-07-21T07:58:10.000000,2025-07-21T08:58:10.000000,2025-07-21T11:36:41.242619,2025-07-21T11:57:41.242619
ERR-2025-04414,Domestic payment submitted twice - duplicate detected post-settlement,Domestic Payment,STP CAT,DC,Dr. X,Closed,High,High,High,Friday,2025-07-25T08:34:31.000000,2025-07-25T08:53:31.000000,2025-07-25T13:05:44.237148,2025-07-25T14:27:44.237148
ERR-2025-04415,Reversal not processed after customer cancellation request,Domestic Payment,STP CAT,DC,Dr. X,Closed,Critical,High,High,Wednesday,2025-07-16T15:08:33.000000,2025-07-16T15:54:33.000000,2025-07-16T18:49:42.139621,2025-07-16T20:02:42.139621
ERR-2025-04416,Process X SLA breached - payment delayed beyond agreed window,Proces X,SOLEMOS,DC,Aquaman,Closed,Medium,Medium,Medium,Tuesday,2025-07-22T17:23:33.000000,2025-07-22T18:00:33.000000,2025-07-23T13:57:57.506259,2025-07-23T14:14:57.506259
ERR-2025-04417,Process X item approved without verifying beneficiary details,Proces X,STP CAT,DC,Dr. X,In Progress,Medium,Medium,Medium,Friday,2025-07-11T00:18:19.000000,2025-07-11T00:41:19.000000,,
ERR-2025-04418,SEPA payment amount keyed incorrectly - underpayment to supplier,SEPA Payment,STP CAT,DC,Punisher,Closed,Medium,Medium,Medium,Monday,2025-07-14T13:46:46.000000,2025-07-14T14:51:46.000000,2025-07-15T13:17:48.965317,2025-07-15T13:38:48.965317
ERR-2025-04419,Wrong IBAN entered in bulk SEPA file - batch partially rejected,SEPA Payment,Stargate,DC,Batman,In Progress,High,High,High,Monday,2025-07-21T17:13:04.000000,2025-07-21T17:32:04.000000,,
ERR-2025-04420,Wrong creditor name in SEPA file causing beneficiary mismatch,SEPA Payment,STP CAT,DC,Batman,In Progress,Critical,High,High,Thursday,2025-07-03T10:39:43.000000,2025-07-03T10:52:43.000000,,
ERR-2025-04421,Payment sent without required second authorisation,Domestic Payment,STP CAT,DC,Batman,Closed,Medium,Low,Medium,Monday,2025-07-21T08:31:36.000000,2025-07-21T09:49:36.000000,2025-07-22T00:22:33.658817,2025-07-22T01:40:33.658817
ERR-2025-04422,Duplicate payment entry not caught before submission,Basic Payment,STP CAT,DC,Batman,Closed,Medium,Medium,Medium,Tuesday,2025-07-15T09:53:50.000000,2025-07-15T10:27:50.000000,2025-07-16T01:35:03.285286,2025-07-16T02:10:03.285286
ERR-2025-04423,Wrong currency applied to domestic GBP payment,Domestic Payment,STP CAT,DC,Batman,Closed,Medium,Medium,Medium,Wednesday,2025-07-16T12:07:53.000000,2025-07-16T13:03:53.000000,2025-07-17T09:42:27.123218,2025-07-17T10:56:27.123218
ERR-2025-04424,Incorrect account number used - funds credited to wrong customer,Domestic Payment,STP CAT,DC,Aquaman,Closed,High,High,High,Monday,2025-07-28T11:37:05.000000,2025-07-28T11:49:05.000000,2025-07-28T15:21:00.895452,2025-07-28T15:57:00.895452
ERR-2025-04425,Process X item closed without resolution - payment lost in queue,Proces X,SOLEMOS,DC,Aquaman,Closed,Medium,Medium,Medium,Wednesday,2025-07-30T14:48:24.000000,2025-07-30T15:00:24.000000,2025-07-30T22:02:00.111670,2025-07-30T23:26:00.111670
ERR-2025-04426,Batch domestic file contained incorrect beneficiary account details,Domestic Payment,STP CAT,DC,Aquaman,Closed,Medium,Low,Medium,Monday,2025-07-21T10:04:50.000000,2025-07-21T10:30:50.000000,2025-07-22T02:30:35.962542,2025-07-22T03:16:35.962542
ERR-2025-04427,Payment instruction processed without customer authorisation,Basic Payment,STP CAT,DC,Batman,Closed,Medium,Medium,Medium,Tuesday,2025-07-01T06:38:43.000000,2025-07-01T07:44:43.000000,2025-07-02T03:02:07.375114,2025-07-02T04:06:07.375114
ERR-2025-04428,Duplicate SEPA batch uploaded - double payments issued to beneficiaries,SEPA Payment,Stargate,DC,Punisher,Closed,High,High,Low,Friday,2025-07-04T11:07:20.000000,2025-07-04T11:23:20.000000,2025-07-04T13:36:11.437253,2025-07-04T14:46:11.437253
ERR-2025-04429,Standing order set up with wrong payment amount,Domestic Payment,STP CAT,DC,Aquaman,Closed,Medium,Medium,Medium,Thursday,2025-07-31T19:57:10.000000,2025-07-31T20:45:10.000000,2025-08-01T09:51:54.387811,2025-08-01T10:36:54.387811
ERR-2025-04430,Standing order set up with wrong payment amount,Domestic Payment,STP CAT,DC,Aquaman,Closed,Low,Low,Low,Wednesday,2025-07-23T14:13:54.000000,2025-07-23T15:27:54.000000,2025-07-24T23:00:55.729844,2025-07-24T23:53:55.729844
ERR-2025-04431,Payment posted to wrong GL account - reconciliation discrepancy,Basic Payment,STP CAT,DC,Aquaman,Closed,Low,Low,Low,Monday,2025-07-28T12:28:52.000000,2025-07-28T13:07:52.000000,2025-07-29T12:05:31.650596,2025-07-29T12:56:31.650596
ERR-2025-04432,Payment applied to wrong customer account after name match failure,Basic Payment,STP CAT,DC,Punisher,Closed,High,High,High,Wednesday,2025-07-02T13:02:40.000000,2025-07-02T13:14:40.000000,2025-07-02T16:36:24.796291,2025-07-02T17:08:24.796291
ERR-2025-04433,Payment sent without required second authorisation,Domestic Payment,STP CAT,DC,Dr. X,Closed,High,High,Medium,Wednesday,2025-07-02T16:13:45.000000,2025-07-02T17:02:45.000000,2025-07-02T20:17:36.484164,2025-07-02T21:15:36.484164
ERR-2025-04434,Wrong sort code entered - domestic payment routed to wrong bank,Domestic Payment,STP CAT,DC,Aquaman,Closed,High,High,High,Thursday,2025-07-24T14:58:31.000000,2025-07-24T16:10:31.000000,2025-07-24T21:01:21.520192,2025-07-24T22:23:21.520192
ERR-2025-04435,SEPA file submitted with incorrect execution date,SEPA Payment,Stargate,DC,Dr. X,Closed,Medium,Medium,Medium,Tuesday,2025-07-08T19:46:42.000000,2025-07-08T20:25:42.000000,2025-07-09T11:06:10.215809,2025-07-09T11:21:10.215809
ERR-2025-04436,Wrong currency applied to domestic GBP payment,Domestic Payment,STP CAT,DC,Aquaman,Closed,Medium,Low,Medium,Friday,2025-07-04T14:23:42.000000,2025-07-04T15:11:42.000000,2025-07-05T12:50:39.894688,2025-07-05T14:11:39.894688
ERR-2025-04437,Duplicate SEPA batch uploaded - double payments issued to beneficiaries,SEPA Payment,Stargate,DC,Punisher,Closed,Medium,Medium,Medium,Wednesday,2025-07-30T08:43:01.000000,2025-07-30T10:01:01.000000,2025-07-31T01:34:24.650990,2025-07-31T02:15:24.650990
ERR-2025-04438,Wrong IBAN entered in bulk SEPA file - batch partially rejected,SEPA Payment,Stargate,DC,Dr. X,Closed,High,High,High,Tuesday,2025-07-15T14:41:29.000000,2025-07-15T15:35:29.000000,2025-07-15T20:00:56.908727,2025-07-15T21:28:56.908727
ERR-2025-04439,Wrong IBAN entered in bulk SEPA file - batch partially rejected,SEPA Payment,Stargate,DC,Dr. X,Closed,Medium,Medium,Medium,Saturday,2025-07-26T10:43:40.000000,2025-07-26T11:00:40.000000,2025-07-26T23:28:36.101110,2025-07-27T00:56:36.101110
ERR-2025-04440,Incorrect payee reference causing failure to match invoice,Domestic Payment,STP CAT,DC,Dr. X,Closed,Critical,High,High,Monday,2025-07-28T13:14:09.000000,2025-07-28T13:34:09.000000,2025-07-28T14:15:29.550952,2025-07-28T15:42:29.550952
ERR-2025-04441,Wrong IBAN entered in bulk SEPA file - batch partially rejected,SEPA Payment,Stargate,DC,Dr. X,On Hold,Critical,High,High,Tuesday,2025-07-22T17:03:50.000000,,,
ERR-2025-04442,Manual override applied in Process X without supervisor sign-off,Proces X,SOLEMOS,DC,Aquaman,Closed,High,High,High,Monday,2025-07-07T11:02:05.000000,2025-07-07T11:43:05.000000,2025-07-07T13:44:25.863547,2025-07-07T14:25:25.863547
ERR-2025-04443,Domestic transfer sent to dormant account - return not monitored,Domestic Payment,STP CAT,DC,Batman,Closed,Low,Low,Low,Friday,2025-07-11T02:16:19.000000,2025-07-11T03:23:19.000000,2025-07-12T11:40:29.253768,2025-07-12T13:05:29.253768
ERR-2025-04444,Wrong IBAN updated during manual correction in Process X,Proces X,STP CAT,DC,Dr. X,Closed,Medium,Medium,Medium,Tuesday,2025-07-15T12:39:10.000000,2025-07-15T13:39:10.000000,2025-07-16T08:09:02.780661,2025-07-16T09:23:02.780661
ERR-2025-04445,Wrong fee applied to basic payment transaction,Basic Payment,STP CAT,DC,Dr. X,Closed,Medium,Medium,Medium,Tuesday,2025-07-15T15:48:55.000000,2025-07-15T17:01:55.000000,2025-07-16T01:02:22.414418,2025-07-16T02:20:22.414418
ERR-2025-04446,Wrong IBAN entered in bulk SEPA file - batch partially rejected,SEPA Payment,Stargate,DC,Punisher,In Progress,Medium,Medium,Medium,Wednesday,2025-07-30T01:03:25.000000,2025-07-30T01:26:25.000000,,
ERR-2025-04447,Wrong sort code entered - domestic payment routed to wrong bank,Domestic Payment,STP CAT,DC,Dr. X,Closed,Medium,Low,Medium,Wednesday,2025-07-09T14:31:21.000000,2025-07-09T15:23:21.000000,2025-07-09T23:15:57.361194,2025-07-10T00:08:57.361194
ERR-2025-04448,Wrong IBAN updated during manual correction in Process X,Proces X,SOLEMOS,DC,Dr. X,Closed,High,Medium,High,Thursday,2025-07-24T13:11:33.000000,2025-07-24T14:30:33.000000,2025-07-24T17:24:18.608731,2025-07-24T18:36:18.608731
ERR-2025-04449,SEPA payment sent to closed account - return not processed timely,SEPA Payment,STP CAT,DC,Batman,Closed,Critical,High,High,Tuesday,2025-07-29T10:37:20.000000,2025-07-29T11:40:20.000000,2025-07-29T12:43:05.878055,2025-07-29T12:58:05.878055
ERR-2025-04450,SEPA batch submitted after cut-off - delayed by one business day,SEPA Payment,Stargate,DC,Aquaman,Closed,High,High,High,Tuesday,2025-07-01T04:14:46.000000,2025-07-01T04:52:46.000000,2025-07-01T10:42:20.276580,2025-07-01T12:06:20.276580
ERR-2025-04451,Batch domestic file contained incorrect beneficiary account details,Domestic Payment,STP CAT,DC,Batman,Closed,Medium,Medium,Low,Tuesday,2025-07-01T15:20:04.000000,2025-07-01T15:37:04.000000,2025-07-02T01:00:21.812669,2025-07-02T01:55:21.812669
ERR-2025-04452,SEPA batch submitted after cut-off - delayed by one business day,SEPA Payment,Stargate,DC,Punisher,Closed,Medium,Medium,Medium,Tuesday,2025-07-22T15:16:36.000000,2025-07-22T15:31:36.000000,2025-07-23T05:22:19.995268,2025-07-23T06:04:19.995268
ERR-2025-04453,Basic payment processed on wrong value date,Basic Payment,STP CAT,DC,Dr. X,Closed,High,High,High,Monday,2025-07-21T02:14:00.000000,2025-07-21T02:43:00.000000,2025-07-21T06:24:55.256078,2025-07-21T06:43:55.256078
ERR-2025-04454,SEPA payment sent to closed account - return not processed timely,SEPA Payment,STP CAT,DC,Batman,Closed,High,Medium,High,Monday,2025-07-07T08:04:42.000000,2025-07-07T08:52:42.000000,2025-07-07T11:38:58.361764,2025-07-07T12:43:58.361764
